remark,"CSV-Import-Export"
remark,"Date = Wed Mar  4 12:44:42 2026"
remark,"Version = RSLogix 5000 v36.00"
remark,"Owner = "
remark,"Company = "
0.3
TYPE,SCOPE,NAME,DESCRIPTION,DATATYPE,SPECIFIER,ATTRIBUTES
TAG,,z21030K0_KeyenceModule:I1,"","_016F:NU_EP1_81EA6AAD:I:0","","(ExternalAccess := Read/Write)"
TAG,,z21030K0_KeyenceModule:O1,"","_016F:NU_EP1_AAB94180:O:0","","(ExternalAccess := Read/Write)"
TAG,,z860K2_Turck_CXX_RFID:C,"","_0030:100002462_AA64C9B2:C:0","","(ExternalAccess := Read/Write)"
TAG,,z860K2_Turck_CXX_RFID:I1,"","_0030:100002462_32811CAC:I:0","","(ExternalAccess := Read/Write)"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"channel 0 - response code",,"z860K2_Turck_CXX_RFID:I1.DATA[1]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"read command",,"z860K2_Turck_CXX_RFID:I1.DATA[1].1"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"write command",,"z860K2_Turck_CXX_RFID:I1.DATA[1].2"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"error",,"z860K2_Turck_CXX_RFID:I1.DATA[1].14"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"busy",,"z860K2_Turck_CXX_RFID:I1.DATA[1].15"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"tag present",,"z860K2_Turck_CXX_RFID:I1.DATA[3]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"length",,"z860K2_Turck_CXX_RFID:I1.DATA[4]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"error code",,"z860K2_Turck_CXX_RFID:I1.DATA[5]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"tag counter",,"z860K2_Turck_CXX_RFID:I1.DATA[6]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"bytes available",,"z860K2_Turck_CXX_RFID:I1.DATA[7]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"tag present",,"z860K2_Turck_CXX_RFID:I1.DATA[11]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"tag present",,"z860K2_Turck_CXX_RFID:I1.DATA[12]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"RFID Read Data 0 - Raw RFID Data 1",,"z860K2_Turck_CXX_RFID:I1.DATA[13]"
COMMENT,,z860K2_Turck_CXX_RFID:I1,"RFID Read Data 0 - Raw RFID Data 2",,"z860K2_Turck_CXX_RFID:I1.DATA[14]"
